"comm_code","comm_name","hh_tot","hh_reg","totpop","males","females","density","urban","fheads","sexratio","avg_hs","malbl15","mal1019","mal1564","mal65ov","fembl15","fem1019","fem1564","fem65ov","popbl15","pop1019","pop1564","pop65ov","fem1549","totmed","malmed","femmed","dependency","cw_ratio","buddhist","muslim","christian","oth_rel","smam_t","smam_m","smam_f","t_nevmar","t_married","t_widow","t_divsep","m_nevmar","m_married","m_widow","m_divsep","f_nevmar","f_married","f_widow","f_divsep","t_lit15","m_lit15","f_lit15","t_attend","m_attend","f_attend","m_noeduc","m_pnc","m_prim","m_lowsec","m_sec","m_high","f_noeduc","f_pnc","f_prim","f_lowsec","f_sec","f_high","m25_no","m25_pnc","m25_prim","m25_ls","m25_sec","m25_high","f25_no","f25_pnc","f25_prim","f25_ls","f25_sec","f25_high","m_see","m_speak","m_hear","m_move","m_mental","f_see","f_speak","f_hear","f_move","f_mental","t_active","m_active","f_active","t_primsec","t_secsec","t_tersec","m_primsec","m_secsec","m_tersec","f_primsec","f_secsec","f_tersec","t_uer","m_uer","f_uer","d_own","d_rent","d_free","d_oth","l_city","l_gen","l_cg","l_kero","l_cand","l_batt","l_oth","f_fire","f_char","f_keros","f_lpg","f_elec","f_none","f_oth","t_not","t_sew","t_sep","t_pit","t_oth","w_piped","w_tubed","w_protect","w_unprot","w_rain","w_spring","w_bought","w_other","wl_within","wl_near","wl_away","area","note","last_update"
"060812","Samprouch","2199","2178","10942","5313","5629","48.8","0","36.5","94.4","5","2107","1543","3058","148","1979","1465","3409","241","4086","3008","6467","389","2909","18.9","17.7","20","69.2","424.2","10936","2","4","0","23.6","24.4","22.7","32.6","59.9","5.5","1.9","37.1","60.6","1.6","0.7","28.7","59.4","9","2.9","68.42","75.98","61.78","25.83","27.18","24.57","62","2386","680","217","11","0","47","2348","584","163","4","1","26","1006","332","120","9","0","26","1060","201","96","0","0","13","3","1","24","6","8","8","6","11","3","68.73","67.62","69.77","97.19","0.18","2.64","95.58","0.27","4.15","98.63","0.09","1.28","1.09","1.27","0.93","2075","2","73","28","21","9","5","1038","5","1100","0","2143","21","1","6","1","4","2","1849","15","25","257","32","89","51","204","857","30","848","1","98","463","595","1120","224.234","","2014-03-28 17:48:52"
"220404","Samraong","3665","3608","18694","9475","9219","196.1","100","20","102.8","5","3402","2516","5913","160","3339","2369","5601","279","6741","4885","11514","439","4943","19.1","18.9","19.4","62.4","414.9","18680","7","6","1","23.6","25","22.3","32.5","61.9","3.4","2.1","36.9","61.4","0.8","0.9","28","62.4","6.1","3.4","74.58","82.56","66.33","34","35.54","32.42","96","2929","1874","1349","139","74","117","2813","1523","821","66","16","50","1130","932","679","101","62","80","1069","581","341","41","9","36","14","8","91","20","37","6","18","35","8","58.13","61.46","54.7","67.33","5.31","27.36","61.06","6.68","32.26","74.58","3.73","21.69","0.32","0.21","0.45","3252","169","173","14","1351","84","77","1423","23","650","0","2750","715","33","91","14","5","0","2397","323","780","106","2","151","1184","158","344","43","997","522","209","752","808","2048","95.3089","","2014-03-28 17:48:52"
"010505","Samraong","1636","1635","7445","3639","3806","77.2","0","23.2","95.6","4.5","1300","978","2231","108","1267","886","2372","167","2567","1864","4603","275","1979","20.5","19.7","21.3","61.7","373.4","7396","10","39","0","23.3","24.5","22.3","29.7","64.3","4.6","1.3","34.3","63.9","1.2","0.6","25.5","64.7","7.8","2","73.04","80.85","65.85","26.99","29.02","25.07","24","1539","639","323","7","2","23","1492","572","179","7","3","16","693","256","179","7","1","18","688","163","85","5","1","7","4","11","65","7","4","3","11","18","11","60.62","63.88","57.5","93.75","0.89","5.37","93.11","0.96","5.93","94.42","0.8","4.77","0.34","0.5","0.16","1500","9","118","8","19","30","14","1204","4","364","0","1437","186","3","6","0","2","1","1225","124","249","36","1","10","265","18","244","131","833","45","89","159","361","1115","96.4579","","2014-03-28 17:48:52"
"171109","Samraong","1844","1843","8578","4069","4509","354.7","0","22.7","90.2","4.6","1411","1011","2503","155","1363","1019","2901","245","2774","2030","5404","400","2446","22","20.5","23.3","58.7","351.6","8567","10","1","0","25.2","25.9","24.7","33.4","58.4","5.3","2.9","36.3","60.7","1.3","1.6","31","56.4","8.6","4","83.53","87.62","80.07","28.73","30.14","27.5","44","1660","847","427","20","12","66","1917","867","372","14","6","28","860","363","214","12","5","43","1141","297","129","9","2","9","6","3","19","12","18","1","8","8","3","68","67.86","68.12","90.42","1.82","7.76","89.47","2.54","8","91.25","1.19","7.55","0.34","0.43","0.26","1770","6","64","3","247","40","26","1334","1","195","0","1789","22","16","14","1","1","0","1266","255","73","241","8","69","238","100","1250","0","14","1","171","610","663","570","24.1837","","2014-03-28 17:48:52"
"150407","Samraong","2369","2358","11295","5534","5761","20.7","0","20.2","96.1","4.7","2152","1531","3234","148","2202","1506","3373","186","4354","3037","6607","334","2874","18.3","17.9","18.7","71","455.8","11201","31","52","11","24.3","25.4","23.2","33.5","61","4.2","1.3","38.2","60.3","0.9","0.6","29.1","61.6","7.3","2.1","75.18","82.85","67.88","26.31","27.74","24.92","57","2057","1072","468","22","10","69","2156","823","266","6","0","18","882","480","265","13","6","48","939","274","136","3","0","53","5","12","66","8","65","7","11","7","2","64.11","64.11","64.1","93.2","0.77","6.03","91.01","0.84","8.14","95.28","0.7","4.02","7.13","7.72","6.56","2248","11","89","10","36","26","2","2066","2","226","0","2294","40","5","13","1","4","1","2256","70","19","12","1","58","211","100","119","7","1810","53","0","221","795","1342","546.391","","2014-03-28 17:48:52"
"031311","Samraong","1653","1647","6918","3358","3560","297.8","0","20.6","94.3","4.2","1120","773","2041","197","1035","654","2233","292","2155","1427","4274","489","1713","26.3","23.7","28.2","61.9","380.6","6917","1","0","0","23.8","25.2","22.5","22.4","71.5","3.9","2.2","27.3","70.5","1.5","0.7","18.1","72.3","6.1","3.5","88.14","93.48","83.41","27.87","32.04","24.02","14","1212","931","521","14","6","48","1541","786","283","6","1","12","652","551","303","14","2","43","1030","424","139","4","0","13","2","2","38","17","16","4","6","30","15","67.86","65.7","69.85","93.92","1.9","4.18","91.96","1.7","6.34","95.62","2.07","2.31","0.2","0.32","0.09","1554","2","72","19","15","19","69","456","1","1057","30","1592","5","2","26","0","2","20","1189","109","301","42","6","25","1020","48","57","27","186","59","225","331","566","750","23.2337","","2014-03-28 17:48:52"
"080912","Samraong","1473","1464","7792","3856","3936","414.2","0","28.6","98","5.2","1275","1034","2455","126","1252","920","2495","189","2527","1954","4950","315","2082","20.7","19.8","21.5","57.4","389","7789","3","0","0","24.3","26","22.6","37.7","55.7","4.1","2.5","43.7","54.4","0.9","1","32","56.9","7.2","3.9","85.13","91.67","78.84","28.09","31.38","24.88","94","1170","1032","624","46","29","95","1320","918","334","29","6","55","408","490","322","35","15","62","667","366","146","19","1","27","2","3","8","1","18","3","2","4","2","57.34","57.87","56.81","49.71","22.72","27.57","53.23","17.22","29.55","46.2","28.21","25.59","0.37","0.37","0.37","1407","23","27","7","496","95","344","262","1","264","2","1084","222","18","120","14","5","1","763","205","418","74","4","773","36","10","4","5","186","450","0","1165","168","131","18.8121","","2014-03-28 17:48:52"
"141309","Samraong","1862","1860","7398","3596","3802","111.5","0","25.7","94.6","4","1380","918","2042","174","1274","709","2328","200","2654","1627","4370","374","1864","22.4","19.2","24.7","69.3","428.6","7391","7","0","0","21.7","23","20.4","22.7","68.7","6.3","2.3","27.3","69.8","2.2","0.7","18.6","67.8","9.8","3.8","77.63","89.31","67.41","28.97","33.3","24.92","21","1287","943","352","9","3","34","1401","691","150","1","0","8","606","509","205","7","1","20","783","339","86","1","0","20","9","3","22","8","17","9","4","8","4","67.95","64.07","71.54","96.3","0.9","2.8","94.25","0.68","5.07","98","1.09","0.91","0.75","0.73","0.78","1796","1","63","0","9","4","4","432","5","1406","0","1840","8","1","1","0","6","4","1634","36","29","5","156","95","1600","9","6","40","34","0","76","1099","512","249","66.3751","","2014-03-28 17:48:52"
"210708","Samraong","1520","1517","6922","3286","3636","440.8","0","37.2","90.4","4.5","1342","988","1807","137","1209","856","2180","247","2551","1844","3987","384","1766","19.8","17.2","23.9","73.6","385.6","6855","32","35","0","24","25.7","22.6","30.5","59.2","7.9","2.4","35.6","62.4","1.4","0.5","26.5","56.7","13","3.9","80.9","91.51","72.39","38.43","45.35","32.29","6","808","911","709","74","13","15","982","869","472","30","12","6","259","429","378","60","9","14","496","422","217","15","7","5","0","2","26","7","7","2","9","19","11","56.28","51.23","60.76","84.76","2.18","13.06","78.48","2.91","18.61","89.43","1.64","8.93","0.54","0.78","0.37","1482","13","17","5","105","13","10","495","2","891","1","1466","6","1","42","0","2","0","1009","257","200","4","47","13","154","22","282","18","994","27","7","166","634","717","15.7026","","2014-03-28 17:48:52"
"210910","Samraong","1476","1474","5828","2851","2977","227.5","0","29.7","95.8","3.9","1109","740","1637","105","968","596","1833","176","2077","1336","3470","281","1539","21","18.1","23.7","68","430.1","5827","0","0","1","22.6","23.5","21.6","24.5","66.4","6.9","2.2","31.3","65.7","1.9","1.1","18.6","67","11.2","3.1","75.71","88.58","64.56","29.85","34.26","25.8","40","918","733","330","8","1","46","995","506","175","0","0","30","364","388","184","5","1","41","503","220","89","0","0","3","1","2","30","9","8","2","3","22","4","66.43","62.37","70.16","96.16","0.68","3.16","93.32","0.89","5.78","98.48","0.51","1.01","0.19","0.14","0.22","1445","1","28","0","41","5","0","611","4","811","2","1461","5","1","4","0","3","0","1384","61","26","2","1","13","95","52","164","21","1127","1","1","236","388","850","25.6196","","2014-03-28 17:48:52"
"200109","Samraong","721","718","3176","1590","1586","145","0","18.9","100.3","4.4","571","453","987","32","518","381","995","73","1089","834","1982","105","853","19.3","18.4","20.3","60.2","413.8","3170","6","0","0","21.8","22.9","20.9","30","66","3","1","35.4","63.4","0.6","0.6","24.8","68.4","5.3","1.4","74.51","84.69","64.79","30.76","34.3","27.19","4","529","421","153","3","4","13","554","264","58","0","1","4","213","179","78","1","1","13","252","69","29","0","0","17","3","1","5","3","6","3","1","8","1","65.93","63.19","68.66","91.14","1.19","7.67","88.26","1.66","10.08","93.79","0.76","5.45","0","0","0","666","5","41","6","39","19","4","345","0","310","1","669","0","1","32","0","16","0","549","11","17","141","0","1","307","2","12","0","384","2","10","218","233","267","21.8982","","2014-03-28 17:48:52"
"020502","Samraong Knong","2323","2318","11085","5338","5747","532.3","0","29.5","92.9","4.8","1763","1471","3369","206","1575","1323","3775","397","3338","2794","7144","603","3086","22.1","20.4","24","55.2","295.5","11009","59","17","0","26.8","28.3","25.3","39.5","51.2","6.8","2.5","44.4","52.9","1.6","1.1","35.4","49.8","11.1","3.7","87.75","93.09","83.17","30.82","33.73","28.16","62","1685","1265","1068","122","73","70","1842","1245","990","133","43","32","718","609","587","74","42","44","1035","612","478","62","12","26","14","12","73","21","38","14","10","52","11","57.27","59.56","55.19","48.86","18.42","32.72","45.23","21.48","33.28","52.42","15.41","32.17","1.06","0.98","1.13","2234","11","69","4","1255","30","7","841","1","184","0","1932","336","5","39","4","2","0","499","1092","364","360","3","465","24","98","666","80","669","301","15","440","1525","353","20.8265","","2014-03-28 17:48:52"
"070204","Samraong Kraom","1350","1348","5316","2442","2874","235.5","0","36.6","85","3.9","963","680","1374","105","887","593","1791","196","1850","1273","3165","301","1420","22.2","18.2","25","68","371.1","5311","1","4","0","22.8","23.9","21.9","23.9","64.3","7.7","4.1","30","66.7","2.3","1.1","19.4","62.6","11.7","6.3","78.85","88.37","71.77","33.43","39.97","27.96","10","826","549","417","36","7","10","1002","534","328","15","0","2","362","247","226","28","6","6","551","259","147","11","0","9","2","2","12","7","9","2","7","5","1","64.56","58.94","69.24","93.65","0.88","5.47","89.18","1.64","9.18","96.81","0.35","2.84","0.1","0.25","0","1328","1","19","0","51","12","1","612","12","660","0","1323","4","4","16","0","1","0","834","162","43","308","1","19","378","72","251","9","619","0","0","281","419","648","22.5738","","2014-03-28 17:48:52"
"120509","Samraong Kraom","1182","1141","6193","3058","3135","507.9","0","16.3","97.5","5","870","744","2103","85","801","768","2208","126","1671","1512","4311","211","1897","21.7","21.4","22","43.7","301","6176","5","12","0","24.8","25.9","23.8","39.3","52.9","5.9","1.9","42.8","54.5","1.8","0.9","36.1","51.4","9.7","2.8","93.87","97.81","90.19","32.01","39.99","24.19","19","770","863","895","32","24","53","1097","904","438","8","5","18","298","437","470","22","16","48","586","339","200","2","0","7","0","0","11","5","10","2","3","2","5","61.37","58.83","63.84","42.89","33.74","23.38","41.21","25.81","32.97","44.39","40.84","14.78","0.39","0.25","0.51","1066","33","40","2","194","163","19","167","7","591","0","997","38","4","94","2","4","2","239","191","661","49","1","258","21","6","5","0","22","829","0","591","97","453","12.1929","","2014-03-28 17:48:52"
"080814","Samraong Leu","1698","1688","9187","4516","4671","294.6","0","19.3","96.7","5.4","1599","1102","2766","151","1537","1026","2928","206","3136","2128","5694","357","2491","20.9","20","21.7","61.3","432.4","9130","0","57","0","23.6","24.8","22.5","31.8","62.1","4.1","2","36.5","61.7","1","0.9","27.4","62.4","7.1","3","85.39","91.57","79.64","27.34","31.06","23.78","19","1403","1251","648","38","18","21","1710","1134","310","8","3","14","695","549","315","24","11","19","913","377","132","7","1","8","7","7","22","5","7","4","7","16","9","69.31","66.37","72.12","68.31","24.49","7.2","71.48","16.59","11.93","65.53","31.45","3.03","0.94","1","0.88","1673","2","11","2","13","47","1","170","12","1445","0","1652","12","1","21","0","2","0","1334","87","203","43","21","24","68","27","19","4","1303","211","32","82","388","1218","31.1823","","2014-03-28 17:48:52"
"070205","Samraong Leu","1215","1210","5433","2596","2837","326.3","0","24.6","91.5","4.5","850","720","1596","150","818","667","1792","227","1668","1387","3388","377","1454","23","20.4","25.6","60.4","301.2","5431","1","1","0","25.2","26.1","24.2","31.2","59.6","6.6","2.5","36.7","60.7","1.5","1","26.4","58.7","11","3.9","79.28","87.97","71.77","33.16","38.15","28.68","14","597","592","702","71","21","10","760","526","575","32","1","8","210","286","399","50","19","9","378","246","310","19","1","8","4","3","34","5","17","4","4","10","5","62.78","58.66","66.48","84.88","2.39","12.73","78.95","2.56","18.5","89.56","2.25","8.19","0.17","0.37","0","1190","4","16","0","102","1","84","503","3","517","0","1177","18","0","13","0","2","0","834","69","239","61","7","9","64","45","298","14","630","69","81","181","336","693","16.6508","","2014-03-28 17:48:52"
"040407","Samraong Saen","319","319","1537","783","754","33.2","0","13.5","103.8","4.8","336","192","434","13","334","148","395","25","670","340","829","38","339","17.5","17.4","17.6","85.4","755.2","1537","0","0","0","22.6","24.6","20.3","25.7","69.6","1.6","3.1","33.3","64.7","0.4","1.6","17.6","74.8","2.9","4.8","64.59","70.92","57.86","22.78","23.47","22.01","2","328","90","30","0","1","4","284","51","17","0","0","0","137","45","23","0","1","2","128","7","17","0","0","1","1","0","7","0","2","0","0","2","1","53.61","61.59","44.82","85.58","2.56","11.86","91.76","2.39","5.85","76.21","2.82","20.97","1.11","1.05","1.2","314","0","4","1","10","6","0","41","1","261","0","318","0","0","1","0","0","0","310","5","4","0","0","120","3","1","0","0","149","46","0","143","73","103","46.3132","","2014-03-28 17:48:52"
"080211","Samraong Thum","4118","4111","20195","9915","10280","209.4","0","20.8","96.4","4.9","3419","2683","5996","500","3277","2423","6377","626","6696","5106","12373","1126","5248","20.9","19.7","22.4","63.2","414.1","19756","10","413","16","24.9","26.3","23.6","34.7","58.1","5","2.3","39.4","58.2","1.7","0.8","30.3","58","8","3.6","83.33","88.64","78.41","25.4","27.2","23.67","553","2895","2367","1487","117","19","782","3135","2124","982","56","10","312","1231","1116","795","80","13","555","1657","878","393","24","3","68","20","11","47","17","62","17","14","20","12","62.35","65.7","59.13","77.13","7.01","15.86","75.01","6.95","18.04","79.38","7.07","13.55","3.91","4.26","3.54","3887","44","158","22","182","80","43","659","10","3133","4","4001","32","3","57","5","13","0","2445","552","716","329","69","41","1385","150","110","13","869","1542","1","792","1325","1994","96.4205","","2014-03-28 17:48:52"
"050707","Samraong Tong","1361","1358","6574","3164","3410","219.9","0","30.5","92.8","4.8","1082","875","1959","123","996","790","2216","198","2078","1665","4175","321","1871","21.4","19.8","22.6","57.5","345.8","6568","5","0","1","24.7","24.8","24.6","34.7","57.5","5.8","2.1","38.4","59.9","1.1","0.6","31.4","55.4","9.9","3.4","80","87.37","73.65","26.03","31.12","21.39","65","1114","766","389","13","2","55","1235","748","199","3","0","43","433","373","212","6","0","42","603","268","112","3","0","26","0","2","13","0","42","0","2","8","2","68.36","64.34","72.01","74.92","19.07","6.01","77.5","12.09","10.41","72.82","24.74","2.44","0.44","0.4","0.47","1337","3","17","1","35","19","12","427","4","854","7","1328","8","0","18","0","4","0","992","88","226","49","3","14","233","36","16","35","930","80","14","102","595","661","29.9014","","2014-03-28 17:48:52"
"170713","Samraong Yea","1043","1041","5330","2578","2752","114.4","0","22","93.7","5.1","950","741","1577","51","931","711","1702","119","1881","1452","3279","170","1452","19.9","18.8","21.3","62.5","365","5318","0","11","1","24.3","25.1","23.4","34.5","58.8","5.3","1.4","39.7","58.4","1.4","0.6","29.8","59.3","8.9","2","87.79","90.17","85.67","42.02","44.3","39.93","9","942","599","407","18","7","15","1085","624","350","21","2","9","388","306","139","13","2","11","571","297","113","10","1","4","1","2","3","4","2","1","2","8","6","60.78","59.07","62.35","78.43","7.24","14.33","70.67","11.54","17.78","85.15","3.51","11.34","0.54","0.62","0.47","1023","1","11","6","239","4","0","557","1","240","0","944","16","55","26","0","0","0","652","275","78","35","1","43","171","287","496","0","35","1","8","373","350","318","46.6069","","2014-03-28 17:48:52"
"180210","Samrong","1212","1197","6139","3098","3041","84.2","0","30.1","101.9","5","1103","893","1907","88","968","757","1908","165","2071","1650","3815","253","1599","20.1","18.6","21.9","60.9","381.5","6104","22","13","0","24.8","26.3","23.1","34.9","57","6","2.1","42.2","55.9","1.1","0.9","28","58","10.8","3.2","73.89","84.41","63.77","29.84","32.82","26.85","31","992","712","413","35","12","33","1021","543","181","14","1","17","380","330","207","27","6","24","471","199","53","9","0","11","5","3","38","5","20","5","3","21","5","62.25","60.82","63.68","87.19","1.96","10.86","83.44","2.47","14.09","90.73","1.47","7.8","3.06","3.51","2.63","1151","8","38","0","276","119","47","683","28","44","0","950","226","11","9","0","1","0","893","138","140","24","2","42","70","183","573","22","46","223","38","236","347","614","72.889","","2014-03-28 17:48:52"
