"old_shape_id","map_id","developer","adjustment_classification","dev_nationality","dev_address","intended_purpose","inv_intention","contract_duration_years","original_size_hectare","size_reference","contracting_authority","director","director_nationality","contract_date","sub_decree_granting_date","province","district","commune","municipality","land_conv","legal_documents","land_utilization_plan","eia_status","data_classification","reference","last_update","language","published_status"
"108","elc_gdc_168","Noupheap Sophy Investment Co. Ltd.","No evidence of adjustment","Not found","Not found","Agro-industry","Rubber","0","9000","Not found","Not found","An Sophy","Not found","Not found","40683","Ratanakiri","Andoung Meas;Ta Veng","Not found","Not found","Vireak Chey National Park","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_89__20.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_29__15.02.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Noupheap_Sophy_Investment_and_MOC_amendment_No_1__22.10.2013.png;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_89__20.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_29__15.02.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Noupheap_Sophy_Investment_and_MOC_amendment_No_1__22.10.2013.png;</ul>","2015-10-05 00:00:00","English","1"
"20","elc_gdc_25","Oryung Construction (CAM) Co., Ltd","No evidence of adjustment","Korean","134B Russian Federation Boulevard, Sangkat Tuek L'ak 1, Khan Tuol Kouk, Phnom Penh, Cambodia","Agro-industry","Rubber","70","6866","MAFF","MAFF","Lim Sung Chul","Korean","2006-04-04","Not found","Ratanakiri","Andoung Meas","Not found","Not found","Not found","<ul><li>Letter dated 17 January 2006 by Company requesting for 10,000 hectares of land concession located in Andong Meas District, Rattanakiri Province for investment in Rubber plantation</li> <li>Letter No. 1239/126 KSK.NP.PK dated 15 March 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request land concession 10,000 hectares located in Andong Meas District, Rattanakiri Province for investment in Rubber plantation</li> <li>Minute dated 06 February 2006 on study and evaluation on 10,000 hectares of land concession located in Andong Meas District, Rattanakiri Province for investment in Rubber plantation</li> <li>Report dated 09 February 2006 on the result of study and evaluation on 10,000 hectares of land concession located in Andong Meas District, Rattanakiri Province for investment in Rubber plantation</li> <li>Letter No. 438 SCN dated 16 March 2006 by Council Minister on the principle approval for 6,866 hectares of land concession located in Andong Meas District, Rattanakiri Province for investment in Rubber plantation</li> <li>Letter No. 1287 KSK dated 17 March 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation for signing contract on 6,866 hectares of land concession.</li> <li>Letter No. 30 SBT dated 28 March 2006 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Minute dated 04 May 2006 on study for identification of boundary, investigate on concerned area in land concession 6,866 hectares located in Andong Meas District, Rattanakiri Province for investment in Rubber plantation</li> <li>Report dated 09 May 2006 on the result of study for identification of boundary, investigate on concerned area in land concession 6,866 hectares located in Andong Meas District, Rattanakiri Province for investment in Rubber plantation</li> <li>Receipt No. 15950 dated 28 March 2006 by National Bank of Cambodia.</li> <li>Signed the contract on 04 April 2006 with Ministry of Agriculture, Forestry, and Fisheries</li></ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Oryung_Construction__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Oryung_Construction__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"153","elc_gdc_223","Pacific Grand Joint-Stock Company Ltd.","No evidence of adjustment","Vietnamese","193C Mao Tse Tung Blvd, Sangkat Boeung Trobek, Khan Chamkarmorn, Phnom Penh, Cambodia","Agro-industry","Rubber","0","9656","MEF","MEF","Pham Quoc Long","Vietnamese","2011-09-09","40709","Mondulkiri","Koh Nhek","Roya","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Grand_Joint-Stock_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_117__15.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Grand_Joint_Stock_Company_Limited__09.06.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Grand_Joint-Stock_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_117__15.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Grand_Joint_Stock_Company_Limited__09.06.2014.pdf;</ul>","2015-10-05 00:00:00","English","1"
"151","elc_gdc_221","Pacific Lotus Joint-Stock Company Ltd.","No evidence of adjustment","Vietnamese","193C Mao Tse Tung Blvd, Sangkat Boeung Trobek, Khan Chamkarmorn, Phnom Penh, Cambodia","Agro-industry","Rubber","0","9014","MEF","MEF","Nguyen Thanh Son","Vietnamese","2011-09-09","40709","Mondulkiri","Koh Nhek","Roya","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Lotus_Joint-Stock_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_115__15.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Lotus_Joint_Stock_Company_Limited__09.06.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Lotus_Joint-Stock_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_115__15.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Lotus_Joint_Stock_Company_Limited__09.06.2014.pdf;</ul>","2015-10-05 00:00:00","English","1"
"152","elc_gdc_222","Pacific Pearl Joint-Stock Company Ltd.","No evidence of adjustment","Vietnamese","193C Mao Tse Tung Blvd, Sangkat Boeung Trobek, Khan Chamkarmorn, Phnom Penh, Cambodia","Agro-industry","Rubber","0","9614","MEF","MEF","Nguyen Manh Tham","Vietnamese","2011-09-09","40710","Mondulkiri","Koh Nhek","Roya","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Pearl_Joint-Stock_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_116__16.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Pearl_Joint_Stock_Company_Limited__09.06.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Pearl_Joint-Stock_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_116__16.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Pearl_Joint_Stock_Company_Limited__09.06.2014.pdf;</ul>","2015-10-05 00:00:00","English","1"
"154","elc_gdc_224","Pacific Pride Joint-Stock Company Ltd.","No evidence of adjustment","Vietnamese","193C Mao Tse Tung Blvd, Sangkat Boeung Trobek, Khan Chamkarmorn, Phnom Penh, Cambodia","Agro-industry","Rubber","0","9773","MEF","MEF","Ngo Tho Nguyen","Vietnamese","2011-09-09","40709","Mondulkiri","Koh Nhek","Roya","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Pride_Joint-Stock_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_118__15.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Pride_Joint_Stock_Company_Limited__09.06.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Pride_Joint-Stock_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_118__15.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Pacific_Pride_Joint_Stock_Company_Limited__09.06.2014.pdf;</ul>","2015-10-05 00:00:00","English","1"
"75","elc_gdc_103","PDA (Cambodia) Co. Ltd.","No evidence of adjustment","Korean","55 St. 302, Sangkat Boeung Keng Kang 1, Khan Chamkar Mon, Phnom Penh, Cambodia","Agro-industry","Rubber;Acacia;Cassava","70","5256","MAFF","MAFF","Han Tae Woo","Korean","2009-10-22","Not found","Kratie","Snuol","Svay Chreah","Not found","Not found","<ul><li>Result of study on the proposed site dated 19 August 2009.</li> <li>Letter No. 642 SCN dated 06 May 2009 by Council Minister</li> <li>Letter No. 96 SBT dated 10 September 2009 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 22 October 2009 with Ministry of Agriculture, Forestry, and Fisheries</li></ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/PDA_Cambodia_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/PDA_Cambodia__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/PDA_Cambodia_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/PDA_Cambodia__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"90","elc_gdc_132","Phnom Penh Sugar Co. Ltd.","No evidence of adjustment","Cambodian","Phnom Penh Hotel, #53, Preah Monivong Boulevard, Sangkat Srah Chork, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry","Sugarcane","0","9000","Equitable Cambodia","Not found","Ly Yong Phat","Cambodian","Not found","Not found","Kampong Speu","Thpong","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Equitable_Cambodia_Bittersweet_Harvest_Final__2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phnom_Penh_Sugar.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sugar_Request_PM_Approval__22.09.2009.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Equitable_Cambodia_Bittersweet_Harvest_Final__2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phnom_Penh_Sugar.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sugar_Request_PM_Approval__22.09.2009.pdf;</ul>","2015-10-05 00:00:00","English","1"
"13","elc_gdc_18","Phoeuk Va Kampong Thom Rubber Development (previously Mean Rithy Co. Ltd.)","No evidence of adjustment","Cambodian","021Eo St. 104, Ta Khmau Village, Sereypheap Commune, Ta Khmau City, Kandal Province, Cambodia","Agro-industry","Unspecified crops","70","9784","MAFF","MAFF","Mean Rithy","Cambodian","2007-03-16","Not found","Kampong Thom","Santuk","Not found","Not found","Not found","<ul><li>Letter No. 9/05 dated 15 September 2005 on the request of land concession located in Santuk district, Kampong Thom Province for investment all kind of industries.</li> <li>Letter No. 6668 KSK dated 30 December 2005 by Ministry of Agriculture, Forestry, and Fisheries, on the request 10,000 hectares of land concession located in Santuk district, Kampong Thom Province for investment all kind of industries.</li> <li>Minute dated 23 October 2005 on study and evaluation on 10,000 hectares of land concession located in Santuk district, Kampong Thom Province for investment all kind of industries.</li> <li>Letter No. 24 SCN dated 06 January 2006 by Council Minister on the principle approval for 9,784 hectares of land concession located in Santuk district, Kampong Thom Province for investment all kind of industries.</li> <li>Letter No. 243 KSK dated 16 January 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation for signing contract on 9,784 hectares of land concession.</li> <li>Letter No. 05 SBT dated 23 January 2006 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li><li> </li>Receipt No. 14328 dated 16 March 2006 by National Bank of Cambodia. <li>Signed the contract on 16 March 2006 with Ministry of Agriculture, Forestry, and Fisheries</li> <li>Minute dated 02 June 2006 on study, identification of boundary and concerned area of land concession 9,784 hectares located in Santuk district, Kampong Thom Province for investment all kind of industries.</li> <li>Report of study dated 03 June 2006 on identification of boundary and concerned area of land concession 9,784 hectares located in Santuk district, Kampong Thom Province for investment all kind of industries.</li></ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Mean_Rithy_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phoeuk_Va_Kampong_Thom_Rubber_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Mean_Rithy__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Mean_Rithy_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phoeuk_Va_Kampong_Thom_Rubber_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Mean_Rithy__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"184","elc_gdc_257","Phou Mady Investment Group","No evidence of adjustment","Chinese","Village 5, Chup Commune, Tboung Khmum District, Kampong Cham Province, Cambodia","Agro-industry","Acacia;Teak;Other crops","70","10000","MAFF","MAFF","An Yang Yin Chang","Chinese","2006-01-24","Not found","Stung Treng","Sesan","Ta Lat","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phou_Mady_Investment_Group_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phou_Mady_Investment_Group__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phou_Mady_Investment_Group__14.11.2005.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phou_Mady_Investment_Group_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phou_Mady_Investment_Group__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Phou_Mady_Investment_Group__14.11.2005.pdf;</ul>","2015-10-05 00:00:00","English","1"
"76","elc_gdc_104","PNT Co. Ltd.","No evidence of adjustment","Vietnamese","92, Preah Norodom Boulevard, Sangkat Chakto Mukh, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry","Rubber","70","7900","MAFF","MAFF","Phan Huu Nam","Vietnamese","2010-05-05","Not found","Preah Vihear","Rovieng","Not found","Not found","Not found","<ul><li>Proposal by company no. 001/PNT/08 dated 01 July 2008.</li> <li>Result of study and identification of boundary and the area that concerned with the people in land concession area, dated 12 January 2010.</li> <li>Letter No. 1649 SCN dated 16 December 2008 by Council Minister</li> <li>Letter No. 76 SBT dated 28 August 2009 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 05 May 2010 with Ministry of Agriculture, Forestry, and Fisheries</li></ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/PNT_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/PNT__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/PNT_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/PNT__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
